loop1.apoCaM-CA-Ng.Init31.run32.water4  20  1.8829
loop1.apoCaM-CA-Ng.Init31.run33.water4  20  1.9182
loop1.apoCaM-CA-Ng.Init31.run34.water4  20  1.9192
loop1.apoCaM-CA-Ng.Init31.run35.water4  20  1.9405
loop1.apoCaM-CA-Ng.Init31.run36.water4  20  1.8769
loop1.apoCaM-CA-Ng.Init31.run37.water4  20  1.9335
loop1.apoCaM-CA-Ng.Init31.run38.water4  20  1.9286
loop1.apoCaM-CA-Ng.Init31.run39.water4  20  1.8934
loop1.apoCaM-CA-Ng.Init31.run3.water6  20  1.9632
loop1.apoCaM-CA-Ng.Init31.run40.water4  20  1.9442
loop1.apoCaM-CA-Ng.Init31.run41.water5  20  1.9639
loop1.apoCaM-CA-Ng.Init31.run42.water4  20  1.9342
loop1.apoCaM-CA-Ng.Init31.run43.water4  20  1.9036
loop1.apoCaM-CA-Ng.Init31.run44.water4  20  1.9241
loop1.apoCaM-CA-Ng.Init31.run45.water4  20  2.2739
loop1.apoCaM-CA-Ng.Init31.run46.water4  20  1.9050
loop1.apoCaM-CA-Ng.Init31.run47.water5  20  1.9137
loop1.apoCaM-CA-Ng.Init31.run48.water4  20  1.9397
loop1.apoCaM-CA-Ng.Init31.run49.water4  20  2.0637
loop1.apoCaM-CA-Ng.Init31.run4.water6  20  1.9572
loop1.apoCaM-CA-Ng.Init31.run50.water4  20  2.0174
loop1.apoCaM-CA-Ng.Init31.run51.water4  20  2.0055
loop1.apoCaM-CA-Ng.Init31.run52.water4  20  1.9480
loop1.apoCaM-CA-Ng.Init31.run53.water4  20  1.9355
loop1.apoCaM-CA-Ng.Init31.run54.water4  20  1.9518
loop1.apoCaM-CA-Ng.Init31.run55.water4  20  1.9483
loop1.apoCaM-CA-Ng.Init31.run56.water4  20  1.9124
loop1.apoCaM-CA-Ng.Init31.run57.water4  20  1.9037
loop1.apoCaM-CA-Ng.Init31.run58.water4  20  1.9600
loop1.apoCaM-CA-Ng.Init31.run59.water4  20  1.9832
loop1.apoCaM-CA-Ng.Init31.run5.water5  20  1.8046
loop1.apoCaM-CA-Ng.Init31.run60.water4  20  1.9485
loop1.apoCaM-CA-Ng.Init31.run61.water4  20  1.9030
loop1.apoCaM-CA-Ng.Init31.run62.water4  20  1.9444
loop1.apoCaM-CA-Ng.Init31.run63.water4  20  1.9998
loop1.apoCaM-CA-Ng.Init31.run64.water4  20  1.9878
loop1.apoCaM-CA-Ng.Init31.run65.water4  20  1.8953
loop1.apoCaM-CA-Ng.Init31.run66.water4  20  1.9805
loop1.apoCaM-CA-Ng.Init31.run67.water4  20  1.9619
loop1.apoCaM-CA-Ng.Init31.run68.water4  20  1.9745
loop1.apoCaM-CA-Ng.Init31.run69.water4  20  1.9850
loop1.apoCaM-CA-Ng.Init31.run6.water6  20  1.9926
loop1.apoCaM-CA-Ng.Init31.run70.water4  20  1.9631
loop1.apoCaM-CA-Ng.Init31.run71.water4  20  1.9107
loop1.apoCaM-CA-Ng.Init31.run72.water4  20  2.0031
loop1.apoCaM-CA-Ng.Init31.run73.water4  20  1.9278
loop1.apoCaM-CA-Ng.Init31.run74.water4  20  1.9387
loop1.apoCaM-CA-Ng.Init31.run75.water4  20  1.9922
loop1.apoCaM-CA-Ng.Init31.run76.water4  20  1.9443
loop1.apoCaM-CA-Ng.Init31.run77.water4  20  1.9740
loop1.apoCaM-CA-Ng.Init31.run78.water4  20  1.9065
loop1.apoCaM-CA-Ng.Init31.run79.water4  20  1.9596
loop1.apoCaM-CA-Ng.Init31.run7.water7  20  2.0063
loop1.apoCaM-CA-Ng.Init31.run80.water4  20  2.0333
loop1.apoCaM-CA-Ng.Init31.run81.water4  20  1.8868
loop1.apoCaM-CA-Ng.Init31.run82.water4  20  1.9419
loop1.apoCaM-CA-Ng.Init31.run83.water4  20  1.8918
loop1.apoCaM-CA-Ng.Init31.run84.water4  20  1.9542
loop1.apoCaM-CA-Ng.Init31.run85.water4  20  1.9677
loop1.apoCaM-CA-Ng.Init31.run86.water4  20  1.9804
loop1.apoCaM-CA-Ng.Init31.run87.water4  20  1.9793
loop1.apoCaM-CA-Ng.Init31.run88.water3  20  1.9068
loop1.apoCaM-CA-Ng.Init31.run89.water4  20  1.9856
loop1.apoCaM-CA-Ng.Init31.run8.water5  20  2.0406
loop1.apoCaM-CA-Ng.Init31.run90.water4  20  1.8931
loop1.apoCaM-CA-Ng.Init31.run91.water4  20  1.9604
loop1.apoCaM-CA-Ng.Init31.run92.water4  20  1.8738
loop1.apoCaM-CA-Ng.Init31.run93.water4  20  2.0198
loop1.apoCaM-CA-Ng.Init31.run94.water4  20  1.8983
loop1.apoCaM-CA-Ng.Init31.run95.water4  20  1.9723
loop1.apoCaM-CA-Ng.Init31.run96.water4  20  1.9429
loop1.apoCaM-CA-Ng.Init31.run97.water4  20  2.0224
loop1.apoCaM-CA-Ng.Init31.run98.water4  20  1.9848
loop1.apoCaM-CA-Ng.Init31.run99.water4  20  1.9661
loop1.apoCaM-CA-Ng.Init31.run9.water6  20  1.9842
loop1.holoCaM-CaMKII.run100.water2  20  1.9339
loop1.holoCaM-CaMKII.run10.water2  20  1.9826
loop1.holoCaM-CaMKII.run11.water2  20  1.8771
loop1.holoCaM-CaMKII.run12.water2  20  2.0073
loop1.holoCaM-CaMKII.run13.water2  20  1.8697
loop1.holoCaM-CaMKII.run14.water2  20  1.9427
loop1.holoCaM-CaMKII.run15.water2  20  1.9753
loop1.holoCaM-CaMKII.run16.water2  20  1.9628
loop1.holoCaM-CaMKII.run17.water2  20  1.8751
loop1.holoCaM-CaMKII.run18.water2  20  1.7529
loop1.holoCaM-CaMKII.run19.water2  20  1.8614
loop1.holoCaM-CaMKII.run1.water2  20  2.0049
loop1.holoCaM-CaMKII.run20.water2  20  1.9262
loop1.holoCaM-CaMKII.run21.water2  20  1.9719
loop1.holoCaM-CaMKII.run22.water2  20  1.9490
loop1.holoCaM-CaMKII.run23.water2  20  1.8779
loop1.holoCaM-CaMKII.run24.water2  20  1.9507
loop1.holoCaM-CaMKII.run25.water2  20  1.9851
loop1.holoCaM-CaMKII.run26.water2  20  1.9361
loop1.holoCaM-CaMKII.run27.water2  20  1.8204
loop1.holoCaM-CaMKII.run28.water2  20  1.9892
loop1.holoCaM-CaMKII.run29.water2  20  1.9825
loop1.holoCaM-CaMKII.run2.water2  20  1.9150
loop1.holoCaM-CaMKII.run30.water2  20  1.9590
loop1.holoCaM-CaMKII.run31.water2  20  1.9665
loop1.holoCaM-CaMKII.run32.water2  20  1.9132
loop1.holoCaM-CaMKII.run33.water2  20  1.9356
loop1.holoCaM-CaMKII.run34.water2  20  1.8818
loop1.holoCaM-CaMKII.run35.water1  20  1.8831
loop1.holoCaM-CaMKII.run36.water2  20  1.9485
loop1.holoCaM-CaMKII.run37.water2  20  1.8320
loop1.holoCaM-CaMKII.run38.water2  20  1.8808
loop1.holoCaM-CaMKII.run39.water2  20  1.9136
loop1.holoCaM-CaMKII.run3.water2  20  1.9532
loop1.holoCaM-CaMKII.run40.water2  20  1.8927
loop1.holoCaM-CaMKII.run41.water2  20  1.8430
loop1.holoCaM-CaMKII.run42.water2  20  1.9660
loop1.holoCaM-CaMKII.run43.water2  20  1.9764
loop1.holoCaM-CaMKII.run44.water2  20  1.9434
loop1.holoCaM-CaMKII.run45.water2  20  1.9588
loop1.holoCaM-CaMKII.run46.water2  20  2.0054
loop1.holoCaM-CaMKII.run47.water2  20  1.9468
loop1.holoCaM-CaMKII.run48.water2  20  1.7958
loop1.holoCaM-CaMKII.run49.water1  20  1.8439
loop1.holoCaM-CaMKII.run4.water2  20  1.9232
loop1.holoCaM-CaMKII.run50.water2  20  1.9537
loop1.holoCaM-CaMKII.run51.water2  20  1.9162
loop1.holoCaM-CaMKII.run52.water2  20  1.9082
loop1.holoCaM-CaMKII.run53.water2  20  1.8919
loop1.holoCaM-CaMKII.run54.water2  20  1.8791
loop1.holoCaM-CaMKII.run55.water2  20  1.8160
loop1.holoCaM-CaMKII.run56.water2  20  1.8954
loop1.holoCaM-CaMKII.run57.water2  20  1.9778
loop1.holoCaM-CaMKII.run58.water2  20  1.9391
loop1.holoCaM-CaMKII.run59.water2  20  1.9962
loop1.holoCaM-CaMKII.run5.water2  20  1.9731
loop1.holoCaM-CaMKII.run60.water1  20  1.9030
loop1.holoCaM-CaMKII.run61.water2  20  1.8619
loop1.holoCaM-CaMKII.run62.water2  20  1.9427
loop1.holoCaM-CaMKII.run63.water2  20  1.8817
loop1.holoCaM-CaMKII.run64.water2  20  1.9602
loop1.holoCaM-CaMKII.run65.water2  20  1.9657
loop1.holoCaM-CaMKII.run66.water2  20  1.9224
loop1.holoCaM-CaMKII.run67.water2  20  1.9895
loop1.holoCaM-CaMKII.run68.water2  20  1.9165
loop1.holoCaM-CaMKII.run69.water2  20  1.8898
loop1.holoCaM-CaMKII.run6.water2  20  1.8701
loop1.holoCaM-CaMKII.run70.water2  20  1.9310
loop1.holoCaM-CaMKII.run71.water2  20  1.9871
loop1.holoCaM-CaMKII.run72.water2  20  1.9408
loop1.holoCaM-CaMKII.run73.water2  20  1.9349
loop1.holoCaM-CaMKII.run74.water2  20  1.9234
loop1.holoCaM-CaMKII.run75.water2  20  1.9998
loop1.holoCaM-CaMKII.run76.water2  20  2.0158
loop1.holoCaM-CaMKII.run77.water2  20  1.8786
loop1.holoCaM-CaMKII.run78.water2  20  1.9686
loop1.holoCaM-CaMKII.run79.water2  20  1.9107
loop1.holoCaM-CaMKII.run7.water2  20  1.9016
loop1.holoCaM-CaMKII.run80.water2  20  1.9469
loop1.holoCaM-CaMKII.run81.water2  20  1.9236
loop1.holoCaM-CaMKII.run82.water1  20  1.8560
loop1.holoCaM-CaMKII.run83.water2  20  1.8922
loop1.holoCaM-CaMKII.run84.water2  20  1.9638
loop1.holoCaM-CaMKII.run85.water2  20  1.9091
loop1.holoCaM-CaMKII.run86.water2  20  1.8670
loop1.holoCaM-CaMKII.run87.water2  20  2.0077
loop1.holoCaM-CaMKII.run88.water2  20  1.9222
loop1.holoCaM-CaMKII.run89.water2  20  2.0895
loop1.holoCaM-CaMKII.run8.water2  20  1.9037
loop1.holoCaM-CaMKII.run90.water2  20  2.0106
loop1.holoCaM-CaMKII.run91.water2  20  1.9218
loop1.holoCaM-CaMKII.run92.water2  20  1.9775
loop1.holoCaM-CaMKII.run93.water2  20  1.9928
loop1.holoCaM-CaMKII.run94.water2  20  1.9866
loop1.holoCaM-CaMKII.run95.water2  20  1.8724
loop1.holoCaM-CaMKII.run96.water2  20  1.9123
loop1.holoCaM-CaMKII.run97.water2  20  1.9839
loop1.holoCaM-CaMKII.run98.water2  20  1.9553
loop1.holoCaM-CaMKII.run99.water2  20  1.9408
loop1.holoCaM-CaMKII.run9.water2  20  1.9373
loop1.holoCaM.run100.water2  20  1.9359
loop1.holoCaM.run10.water2  20  1.8210
loop1.holoCaM.run11.water2  20  1.8593
loop1.holoCaM.run12.water2  20  1.8226
loop1.holoCaM.run13.water2  20  1.9056
loop1.holoCaM.run14.water2  20  1.9291
loop1.holoCaM.run15.water2  20  1.9490
loop1.holoCaM.run16.water2  20  1.8654
loop1.holoCaM.run17.water2  20  1.8755
loop1.holoCaM.run18.water2  20  1.9405
loop1.holoCaM.run19.water2  20  1.8918
loop1.holoCaM.run1.water2  20  1.9219
loop1.holoCaM.run20.water2  20  1.9399
loop1.holoCaM.run21.water2  20  1.9480
loop1.holoCaM.run22.water2  20  1.8275
loop1.holoCaM.run23.water2  20  1.9812
loop1.holoCaM.run24.water2  20  1.8539
loop1.holoCaM.run25.water2  20  1.9159
loop1.holoCaM.run26.water2  20  1.9767
loop1.holoCaM.run27.water2  20  1.8878
loop1.holoCaM.run28.water2  20  1.9393
loop1.holoCaM.run29.water2  20  1.9636
loop1.holoCaM.run2.water2  20  1.9573
loop1.holoCaM.run30.water2  20  1.8362
loop1.holoCaM.run31.water2  20  1.8414
loop1.holoCaM.run32.water2  20  1.7809
loop1.holoCaM.run33.water2  20  1.9798
loop1.holoCaM.run34.water2  20  1.8742
loop1.holoCaM.run35.water2  20  1.9014
loop1.holoCaM.run36.water2  20  1.9246
loop1.holoCaM.run37.water2  20  1.8963
loop1.holoCaM.run38.water2  20  1.8583
loop1.holoCaM.run39.water2  20  1.9542
loop1.holoCaM.run3.water2  20  1.9529
loop1.holoCaM.run40.water2  20  1.8594
loop1.holoCaM.run41.water2  20  1.9720
loop1.holoCaM.run42.water2  20  1.8693
loop1.holoCaM.run43.water2  20  1.9280
loop1.holoCaM.run44.water2  20  1.9615
