  20039909
                   2.4344565E+01   6.7839368E+00  -7.7424871E+00
                   2.3267518E+01   2.1639290E+00  -8.8350983E+00
                   2.5105904E+01   7.5450371E+00  -1.0493431E+01
                   1.9597435E+01   7.5012427E+00  -5.2995400E+00
                   2.0005779E+01   2.3363892E+00  -5.3910934E+00
                   2.0862900E+01   5.4332495E+00  -8.7415890E+00
                   2.5938224E+01   5.9196876E+00  -6.7712756E+00
                   2.3580672E+01   8.4325016E+00  -6.7626641E+00
                   2.3223030E+01   2.3729459E+00  -1.0886309E+01
                   2.5270718E+01   1.8860335E+00  -8.4535172E+00
                   2.2176560E+01   5.3243597E-01  -8.2191496E+00
                   2.6172839E+01   6.0889976E+00  -1.1477096E+01
                   2.3430476E+01   8.2578323E+00  -1.1468552E+01
                   2.6530468E+01   9.0160093E+00  -1.0406819E+01
                   2.4266935E+01   9.8554313E-01  -2.9965007E+00
                   2.6012938E+01  -1.9981774E-01  -1.2667438E+00
                   2.4482925E+01  -2.3182346E+00   8.3833914E-02
                   2.3353950E+01  -4.0117069E+00  -1.0362180E+00
                   2.8259660E+01  -1.3249266E+00  -2.6607984E+00
                   2.9578860E+01   4.9469058E-01  -4.1030600E+00
                   2.3836809E+01  -1.4420310E-01  -4.4913987E+00
                   2.6734893E+01   1.1578635E+00   9.1846352E-02
                   2.7680565E+01  -2.7334149E+00  -4.0342815E+00
                   2.9628470E+01  -2.1536357E+00  -1.3779901E+00
                   3.1306491E+01   1.0281999E-02  -4.3895784E+00
                   2.4175501E+01  -2.2291510E+00   2.5141066E+00
                   2.2664831E+01  -3.8501769E+00   4.1038405E+00
                   2.3251720E+01  -6.7303782E+00   3.6616559E+00
                   2.1465798E+01  -8.2103360E+00   3.8081153E+00
                   1.9863617E+01  -3.1976734E+00   4.1649296E+00
                   2.4810347E+01  -6.7737606E-01   3.3820010E+00
                   2.3618209E+01  -3.5010273E+00   5.8957334E+00
                   1.8835190E+01  -4.4621835E+00   5.4236383E+00
                   1.9474514E+01  -1.2197728E+00   4.6430208E+00
                   1.9047877E+01  -3.4277437E+00   2.2799922E+00
                   2.5630395E+01  -7.3761920E+00   2.9533772E+00
                   2.6556642E+01  -9.9311148E+00   2.4507989E+00
                   2.5393533E+01  -1.1268485E+01   1.2403783E-01
                   2.5604908E+01  -1.3647671E+01  -9.0427168E-02
                   2.6890909E+01  -1.1538854E+01   4.7640635E+00
                   2.6894338E+01  -5.9497342E+00   2.8260191E+00
                   2.8404999E+01  -9.6856791E+00   1.5997154E+00
                   2.5747885E+01  -1.0891668E+01   6.3386153E+00
                   2.6646614E+01  -1.3528658E+01   4.2932741E+00
                   2.8846711E+01  -1.1563422E+01   5.4573057E+00
                   2.4308415E+01  -9.9296125E+00  -1.7365486E+00
                   2.2919264E+01  -1.0810652E+01  -3.9518441E+00
                   2.4493740E+01  -1.0774475E+01  -6.4046688E+00
                   2.4444605E+01  -1.2473667E+01  -8.0570811E+00
                   2.0680107E+01  -9.0074110E+00  -4.4152182E+00
                   1.8645193E+01  -1.0021540E+01  -6.3283616E+00
                   1.7066953E+01  -1.2139934E+01  -5.2486742E+00
                   1.7960627E+01  -1.4315908E+01  -5.3183012E+00
                   1.4934580E+01  -1.1686612E+01  -4.5183481E+00
                   2.4046633E+01  -8.1128167E+00  -1.3338669E+00
                   2.2288938E+01  -1.2732129E+01  -3.5629366E+00
                   2.1340980E+01  -7.2238404E+00  -5.2156022E+00
                   1.9976556E+01  -8.5249016E+00  -2.5471635E+00
                   1.9607115E+01  -1.0840893E+01  -7.9497824E+00
                   1.7449934E+01  -8.4309842E+00  -6.8668636E+00
                   2.6133365E+01  -8.8899835E+00  -6.6489707E+00
                   2.8047323E+01  -8.7041894E+00  -8.7535547E+00
                   2.7071950E+01  -8.6702537E+00  -1.0567076E+01
                   2.9145321E+01  -6.9761975E+00  -8.5328517E+00
                   2.9307254E+01  -1.0333366E+01  -8.6834856E+00
                   2.6428275E+01  -8.1125237E+00  -4.9375592E+00
                  -9.6522491E+01  -9.1024132E-01  -1.5156113E+00
                  -9.5584557E+01  -2.3550653E+00  -6.6288791E+00
                  -9.6619148E+01  -3.2301502E+00  -7.8131288E+00
                  -9.3925497E+01  -3.0607268E+00  -6.8662948E+00
                  -9.3969826E+01  -1.7289783E+00   3.3926194E+00
                  -9.9724822E+01  -3.2408007E+00   1.9255306E+00
                  -9.4706222E+01  -2.9837828E+00   4.4701468E+00
                  -1.0094663E+02  -4.5440502E+00   1.6050936E+00
                  -9.3535909E+01  -3.6773690E-01   4.5177434E+00
                  -1.0039319E+02  -2.3293537E+00   3.3391402E+00
                  -9.9214766E+01   2.2203997E+00   1.4713029E+00
                  -9.9491879E+01   2.1521617E+00   3.2423030E+00
                  -9.9076506E+01   3.9967818E+00   1.1014381E+00
                  -9.5945867E+01  -5.9073382E+00  -1.2126258E+00
                  -9.4425660E+01  -6.7640663E+00  -7.3191922E-01
                  -9.7271062E+01  -7.1199565E+00  -9.6361097E-01
                  -9.6311720E+01   3.2345514E+00  -4.4503879E+00
                  -9.5914328E+01   2.5193506E+00  -6.0635751E+00
                  -9.5758004E+01   4.9593005E+00  -4.5672882E+00
                  -1.0086899E+02  -1.0491589E+00  -4.0585929E+00
                  -1.0104710E+02  -2.4204177E+00  -5.2134384E+00
                  -1.0156013E+02   3.8654345E-01  -4.9399629E+00
                  -9.3339633E+01   3.1104342E+00   2.1712385E-01
                  -9.3669416E+01   2.7014351E+00   1.9500158E+00
                  -9.2029087E+01   4.3414527E+00   2.9237840E-01
                  -9.1429276E+01  -1.7689914E+00  -2.3380616E+00
                  -9.0333130E+01  -3.1457097E+00  -2.7126034E+00
                  -9.0352688E+01  -3.0633970E-01  -2.3239642E+00
  -3.2303000E-02   1.3771548E+01  -1.5407786E+00  -2.7494190E+00
  -2.9710000E-02   1.2208125E+01  -2.2638275E+00  -3.3507790E+00
  -2.9898000E-02   1.3003577E+01  -2.2638275E+00  -3.3507790E+00
  -2.9752000E-02   1.3775915E+01  -2.0734640E+00  -3.3507790E+00
  -5.1922000E-02   1.4979393E+01   3.8060896E+00  -4.0368686E+00
  -6.0271000E-02   1.4323199E+01   4.2509991E+00  -4.0368686E+00
  -2.7344000E-02   1.2012703E+01  -2.6063082E+00  -4.0368686E+00
  -2.8811000E-02   1.2804343E+01  -2.6492295E+00  -4.0368686E+00
  -2.9213000E-02   1.3586703E+01  -2.5209682E+00  -4.0368686E+00
  -3.8359000E-02   1.5287430E+01   3.8327574E+00  -4.7813167E+00
  -4.2707000E-02   1.4664671E+01   4.3148095E+00  -4.7813167E+00
  -4.8093000E-02   1.3957624E+01   4.6616328E+00  -4.7813167E+00
  -2.8993000E-02   1.3957624E+01  -2.6381539E+00  -4.7813167E+00
  -3.1460000E-02   1.5411951E+01   3.8178380E+00  -5.5555185E+00
  -2.8777000E-02   1.4124502E+01  -2.6546077E+00  -5.5555185E+00
  -2.4586000E-02   1.5800405E+01   3.2352128E+00  -6.3297203E+00
  -2.7704000E-02   1.4664671E+01  -2.2913306E+00  -6.3297203E+00
  -2.0442000E-02   1.5933338E+01   2.5511981E+00  -7.0741685E+00
  -2.6127000E-02   9.1314262E+00   2.1824086E+00  -7.0741685E+00
  -2.2061000E-02   8.9609975E+00   1.4081407E+00  -7.0741685E+00
  -1.5097000E-02   8.9609975E+00   6.1533636E-01  -7.0741685E+00
  -2.6374000E-02   1.4979393E+01  -1.7826107E+00  -7.0741685E+00
  -1.9971000E-02   1.5809595E+01   1.8013907E+00  -7.7602561E+00
  -2.5588000E-02   9.4021087E+00   1.8013907E+00  -7.7602561E+00
  -2.2542000E-02   9.3062278E+00   1.0117385E+00  -7.7602561E+00
  -2.5364000E-02   1.5075656E+01  -1.1763166E+00  -7.7602561E+00
  -2.2781000E-02   1.5527523E+01  -5.2167398E-01  -7.7602561E+00
  -2.1806000E-02   1.5411951E+01   1.0117385E+00  -8.3616180E+00
  -2.1117000E-02   1.5298284E+01   1.8023092E+00  -8.3616180E+00
  -2.5993000E-02   9.9134194E+00   1.8023092E+00  -8.3616180E+00
  -2.4705000E-02   9.7997524E+00   1.0117385E+00  -8.3616180E+00
  -2.6156000E-02   1.4443455E+01  -1.1089706E+00  -8.3616180E+00
  -2.4788000E-02   1.4966494E+01  -5.0535241E-01  -8.3616180E+00
  -2.2991000E-02   1.5298284E+01   2.2116975E-01  -8.3616180E+00
  -2.3139000E-02   1.4810589E+01   1.0117385E+00  -8.8551426E+00
  -2.6012000E-02   1.0438654E+01   1.4168580E+00  -8.8551426E+00
  -2.5838000E-02   1.4235174E+01  -4.7358423E-01  -8.8551426E+00
  -2.4547000E-02   1.4661709E+01   2.1529459E-01  -8.8551426E+00
  -2.4074000E-02   1.4124502E+01   1.0117385E+00  -9.2218647E+00
  -2.6146000E-02   1.1087202E+01   1.0117385E+00  -9.2218647E+00
  -2.5564000E-02   1.3921041E+01   2.5241448E-01  -9.2218647E+00
  -2.4836000E-02   1.3380054E+01   1.0117385E+00  -9.4476907E+00
  -2.6173000E-02   1.2992953E+01   3.4126184E-01  -9.4476907E+00
  -6.4158000E-02   1.2143062E+01  -9.5901326E-01  -4.5303346E-01
  -6.6343000E-02   1.2814971E+01  -5.2720332E-01  -4.5303346E-01
  -5.3718000E-02   1.2147429E+01  -1.4916968E+00  -1.0543953E+00
  -5.2278000E-02   1.2851766E+01  -1.1220324E+00  -1.0543953E+00
  -5.7277000E-02   1.3447169E+01  -5.9455126E-01  -1.0543953E+00
  -6.8626000E-02   1.3899039E+01   6.0093286E-02  -1.0543953E+00
  -4.5975000E-02   1.1958216E+01  -1.9392028E+00  -1.7404830E+00
  -4.2179000E-02   1.2694712E+01  -1.6457567E+00  -1.7404830E+00
  -4.2812000E-02   1.3350908E+01  -1.2008453E+00  -1.7404830E+00
  -4.8082000E-02   1.3896119E+01  -6.2527254E-01  -1.7404830E+00
  -5.7900000E-02   1.4304852E+01   5.4046163E-02  -1.7404830E+00
  -3.6225000E-02   1.2329137E+01  -2.0563885E+00  -2.4849330E+00
  -3.4028000E-02   1.3036184E+01  -1.7095652E+00  -2.4849330E+00
  -5.8692000E-02   8.7726277E+00   4.8931299E+00  -3.2591329E+00
  -5.5460000E-02   8.1712659E+00   4.3996052E+00  -3.2591329E+00
  -3.1626000E-02   1.1751567E+01  -2.2986665E+00  -3.2591329E+00
  -6.1574000E-02   1.0001783E+01   5.3614285E+00  -4.0333348E+00
  -5.4932000E-02   9.2632762E+00   5.0879153E+00  -4.0333348E+00
  -5.1913000E-02   8.5949443E+00   4.6713403E+00  -4.0333348E+00
  -5.1765000E-02   8.0241488E+00   4.1287584E+00  -4.0333348E+00
  -5.8149000E-02   1.1958216E+01   5.1262124E+00  -4.7777848E+00
  -5.8026000E-02   1.1175858E+01   5.2544738E+00  -4.7777848E+00
  -5.4569000E-02   1.0384216E+01   5.2115525E+00  -4.7777848E+00
  -5.0104000E-02   9.6203115E+00   4.9994553E+00  -4.7777848E+00
  -4.7444000E-02   8.9198600E+00   4.6280996E+00  -4.7777848E+00
  -4.7574000E-02   8.3156145E+00   4.1148500E+00  -4.7777848E+00
  -4.3763000E-02   1.0579640E+01   4.8690718E+00  -5.4638725E+00
  -4.2611000E-02   9.8073018E+00   4.6787083E+00  -5.4638725E+00
  -4.1721000E-02   9.1029650E+00   4.3090420E+00  -5.4638725E+00
  -4.2355000E-02   8.5075615E+00   3.7815609E+00  -5.4638725E+00
  -3.4501000E-02   9.8116690E+00   4.1460229E+00  -6.0652343E+00
  -3.5403000E-02   9.1397618E+00   3.7142130E+00  -6.0652343E+00
  -3.6100000E-02   8.6167234E+00   3.1105967E+00  -6.0652343E+00
  -2.8596000E-02   9.1028592E+00   2.7541509E+00  -6.5587589E+00
  -2.5816000E-02   8.8101671E+00   1.9986252E+00  -6.5587589E+00
  -9.3693000E-02   1.1725198E+01   3.0529733E+00   2.1599285E+00
  -9.1396000E-02   1.2495275E+01   3.0529733E+00   2.0789896E+00
  -9.7933000E-02   1.1340159E+01   2.3860682E+00   2.0789896E+00
  -9.6575000E-02   1.2110235E+01   2.3860682E+00   2.0789896E+00
  -9.1445000E-02   1.3231695E+01   3.0529733E+00   1.8397125E+00
  -7.8678000E-02   1.3029863E+01   3.8062218E+00   1.8397125E+00
  -9.5373000E-02   1.2478447E+01   1.7483102E+00   1.8397125E+00
  -9.5900000E-02   1.3029863E+01   2.2997266E+00   1.8397125E+00
  -9.6178000E-02   1.3902274E+01   3.0529733E+00   1.4525530E+00
  -9.2147000E-02   1.2695604E+01   1.1041348E+00   1.4525530E+00
  -9.5830000E-02   1.3334077E+01   1.5862870E+00   1.4525530E+00
  -9.8691000E-02   1.3755261E+01   2.2665241E+00   1.4525530E+00
  -1.0694000E-01   1.4477705E+01   3.0529733E+00   9.3443360E-01
  -8.3805000E-02   1.2116919E+01   3.2848351E-01   9.3443360E-01
  -8.7761000E-02   1.2868630E+01   5.4920539E-01   9.3443360E-01
  -9.2305000E-02   1.3527706E+01   9.7276858E-01   9.3443360E-01
  -9.8716000E-02   1.4040753E+01   1.5648575E+00   9.3443360E-01
  -1.0526100E-01   1.4366209E+01   2.2775034E+00   9.3443360E-01
  -8.0276000E-02   1.2716412E+01   2.3281424E-03   3.0799699E-01
  -8.4176000E-02   1.3443936E+01   3.4467468E-01   3.0799699E-01
  -9.1398000E-02   1.4063466E+01   8.5719483E-01   3.0799699E-01
  -1.0158200E-01   1.4536073E+01   1.5076820E+00   3.0799699E-01
  -1.1316000E-01   1.4832062E+01   2.2552670E+00   3.0799699E-01
  -7.2964000E-02   1.3253589E+01  -1.2076294E-01  -3.9937847E-01
  -7.9712000E-02   1.3921492E+01   2.9890741E-01  -3.9937847E-01
  -8.9728000E-02   1.4479264E+01   8.5667893E-01  -3.9937847E-01
  -1.0282700E-01   1.4898936E+01   1.5245818E+00  -3.9937847E-01
  -7.0975000E-02   1.4109892E+01   2.4549430E-01  -1.1567750E+00
  -8.2609000E-02   1.4657665E+01   8.2377124E-01  -1.1567750E+00
  -9.6969000E-02   1.5068318E+01   1.5062817E+00  -1.1567750E+00
  -8.3287000E-02   1.5068318E+01   1.5062817E+00  -1.9310940E+00
  -6.9763000E-02   1.4832062E+01   3.8506814E+00  -3.3958659E+00
  -7.0758000E-02   1.4063466E+01   5.2487536E+00  -3.3958659E+00
  -6.9318000E-02   1.0359451E+01   5.9553335E+00  -3.3958659E+00
  -6.3601000E-02   9.6805711E+00   5.5245024E+00  -3.3958659E+00
  -6.4179000E-02   1.4040753E+01   4.5410909E+00  -4.0223026E+00
  -6.8605000E-02   1.3527706E+01   5.1331799E+00  -4.0223026E+00
  -7.3081000E-02   1.2868630E+01   5.5567430E+00  -4.0223026E+00
  -7.5677000E-02   1.2116919E+01   5.7774649E+00  -4.0223026E+00
  -7.4006000E-02   1.1333475E+01   5.7774649E+00  -4.0223026E+00
  -6.7912000E-02   1.0581764E+01   5.5567430E+00  -4.0223026E+00
  -6.1922000E-02   1.2695604E+01   5.0018118E+00  -4.5404220E+00
  -3.9543000E-02   1.4311520E+01   4.7788317E+00  -5.2428558E+00
  -4.4624000E-02   1.3601766E+01   5.1886093E+00  -5.2428558E+00
  -4.9759000E-02   1.2802758E+01   5.3709773E+00  -5.2428558E+00
  -5.1572000E-02   1.1985494E+01   5.3097332E+00  -5.2428558E+00
  -2.9512000E-02   1.5253016E+01   4.1625429E+00  -6.0085425E+00
  -3.1183000E-02   1.4765682E+01   4.7976477E+00  -6.0085425E+00
  -3.4140000E-02   1.4130575E+01   5.2849816E+00  -6.0085425E+00
  -3.8769000E-02   1.3390980E+01   5.5913326E+00  -6.0085425E+00
  -4.3164000E-02   1.2597295E+01   5.6958231E+00  -6.0085425E+00
  -4.4925000E-02   1.1803610E+01   5.5913326E+00  -6.0085425E+00
  -4.3331000E-02   1.1064013E+01   5.2849816E+00  -6.0085425E+00
  -3.9346000E-02   1.0428906E+01   4.7976477E+00  -6.0085425E+00
  -2.3442000E-02   1.5672293E+01   3.4187864E+00  -6.8302256E+00
  -2.4947000E-02   1.5379340E+01   4.1587030E+00  -6.8302256E+00
  -2.6091000E-02   1.4911580E+01   4.8025194E+00  -6.8302256E+00
  -2.8189000E-02   1.4298406E+01   5.3097823E+00  -6.8302256E+00
  -3.1752000E-02   1.3578343E+01   5.6486177E+00  -6.8302256E+00
  -3.5692000E-02   1.2796639E+01   5.7977360E+00  -6.8302256E+00
  -3.8282000E-02   1.2002408E+01   5.7477660E+00  -6.8302256E+00
  -3.8650000E-02   1.1245557E+01   5.5018503E+00  -6.8302256E+00
  -3.7246000E-02   1.0573639E+01   5.0754393E+00  -6.8302256E+00
  -3.4932000E-02   1.0028876E+01   4.4953255E+00  -6.8302256E+00
  -3.2001000E-02   9.6454959E+00   3.7979600E+00  -6.8302256E+00
  -2.0543000E-02   1.5663857E+01   2.6292608E+00  -7.6519087E+00
  -2.1080000E-02   1.5559367E+01   3.4229457E+00  -7.6519087E+00
  -2.1720000E-02   1.5253016E+01   4.1625429E+00  -7.6519087E+00
  -2.2726000E-02   1.4765682E+01   4.7976477E+00  -7.6519087E+00
  -2.4712000E-02   1.4130575E+01   5.2849816E+00  -7.6519087E+00
  -2.7691000E-02   1.3390980E+01   5.5913326E+00  -7.6519087E+00
  -3.0749000E-02   1.2597295E+01   5.6958231E+00  -7.6519087E+00
  -3.2788000E-02   1.1803610E+01   5.5913326E+00  -7.6519087E+00
  -3.3404000E-02   1.1064013E+01   5.2849816E+00  -7.6519087E+00
  -3.2951000E-02   1.0428906E+01   4.7976477E+00  -7.6519087E+00
  -3.1874000E-02   9.9415725E+00   4.1625429E+00  -7.6519087E+00
  -3.0202000E-02   9.6352215E+00   3.4229457E+00  -7.6519087E+00
  -2.7569000E-02   9.5307310E+00   2.6292608E+00  -7.6519087E+00
  -2.0311000E-02   1.5346699E+01   2.6292608E+00  -8.4175954E+00
  -1.9893000E-02   1.5224551E+01   3.4396622E+00  -8.4175954E+00
  -2.0104000E-02   1.4868959E+01   4.1780557E+00  -8.4175954E+00
  -2.1179000E-02   1.4311520E+01   4.7788317E+00  -8.4175954E+00
  -2.3224000E-02   1.3601766E+01   5.1886093E+00  -8.4175954E+00
  -2.5745000E-02   1.2802758E+01   5.3709773E+00  -8.4175954E+00
  -2.7885000E-02   1.1985494E+01   5.3097332E+00  -8.4175954E+00
  -2.9122000E-02   1.1222591E+01   5.0103156E+00  -8.4175954E+00
  -2.9517000E-02   1.0581838E+01   4.4993318E+00  -8.4175954E+00
  -2.9301000E-02   1.0120167E+01   3.8221825E+00  -8.4175954E+00
  -2.8498000E-02   9.8785974E+00   3.0390384E+00  -8.4175954E+00
  -2.7011000E-02   9.8785974E+00   2.2194832E+00  -8.4175954E+00
  -2.0479000E-02   1.4842174E+01   2.6292608E+00  -9.0751048E+00
  -1.9667000E-02   1.4690582E+01   3.4402046E+00  -9.0751048E+00
  -1.9835000E-02   1.4256282E+01   4.1416274E+00  -9.0751048E+00
  -2.1072000E-02   1.3597924E+01   4.6387954E+00  -9.0751048E+00
  -2.3009000E-02   1.2804426E+01   4.8645648E+00  -9.0751048E+00
  -2.4914000E-02   1.1982955E+01   4.7884428E+00  -9.0751048E+00
  -2.6267000E-02   1.1244452E+01   4.4207135E+00  -9.0751048E+00
  -2.6995000E-02   1.0688659E+01   3.8110369E+00  -9.0751048E+00
  -2.7177000E-02   1.0390638E+01   3.0417559E+00  -9.0751048E+00
  -2.6879000E-02   1.0390638E+01   2.2167657E+00  -9.0751048E+00
  -2.6224000E-02   1.0688659E+01   1.4474829E+00  -9.0751048E+00
  -2.1932000E-02   1.4690582E+01   1.8183170E+00  -9.0751048E+00
  -2.1018000E-02   1.4184665E+01   2.6292608E+00  -9.5796314E+00
  -2.0185000E-02   1.3971997E+01   3.4229457E+00  -9.5796314E+00
  -2.0679000E-02   1.3390980E+01   4.0039628E+00  -9.5796314E+00
  -2.2181000E-02   1.2597295E+01   4.2166306E+00  -9.5796314E+00
  -2.3847000E-02   1.1803610E+01   4.0039628E+00  -9.5796314E+00
  -2.5094000E-02   1.1222591E+01   3.4229457E+00  -9.5796314E+00
  -2.5804000E-02   1.1009925E+01   2.6292608E+00  -9.5796314E+00
  -2.6069000E-02   1.1222591E+01   1.8355759E+00  -9.5796314E+00
  -2.5998000E-02   1.1803610E+01   1.2545588E+00  -9.5796314E+00
  -2.5587000E-02   1.2597295E+01   1.0418910E+00  -9.5796314E+00
  -2.4510000E-02   1.3390980E+01   1.2545588E+00  -9.5796314E+00
  -2.2746000E-02   1.3971997E+01   1.8355759E+00  -9.5796314E+00
  -2.1881000E-02   1.3418978E+01   2.6292608E+00  -9.8967879E+00
  -2.1516000E-02   1.3008137E+01   3.3408598E+00  -9.8967879E+00
  -2.2953000E-02   1.2186454E+01   3.3408598E+00  -9.8967879E+00
  -2.4373000E-02   1.1775612E+01   2.6292608E+00  -9.8967879E+00
  -2.4772000E-02   1.2186454E+01   1.9176618E+00  -9.8967879E+00
  -2.3725000E-02   1.3008137E+01   1.9176618E+00  -9.8967879E+00
  -2.3021000E-02   1.2597295E+01   2.6292608E+00  -1.0004965E+01
  -6.8266000E-02   1.4535627E+01   6.2668227E-01  -1.7744187E+00
  -6.4442000E-02   1.5357310E+01   6.2668227E-01  -1.8825961E+00
  -5.3382000E-02   1.4946468E+01  -8.4916727E-02  -1.8825961E+00
  -5.7980000E-02   1.6122997E+01   6.2668227E-01  -2.1997544E+00
